gene,log2FC,pval,-log10p,gene_name
YKL210W,1.3684978714781482,0.0006825372092343554,3.1658736676210304,UBA1
YDL208W,-1.1914045888611073,0.000685844432577077,3.163774382449489,NHP2
YBR256C,1.505232100425415,0.0006953358645610016,3.1578053696662436,RIB5
YGR183C,1.990129491250201,0.0007235191530081473,3.140549967743767,QCR9
YCL043C,1.110375765613564,0.0007321790375938443,3.1353827091988773,PDI1
YLR327C,6.3443541616502035,0.0007343567407843335,3.1340929143122613,TMA10
YPR098C,2.028771814963314,0.0007659703079426211,3.1157880650235388,YPR098C
YGR144W,4.861995575053585,0.0007848251990937228,3.105227061117839,THI4
YGR128C,-2.1523633086328657,0.0007926555970594234,3.1009154694112255,UTP8
YER037W,4.266845525481702,0.000815772141937967,3.088431129625929,PHM8
YCR003W,3.4703882529633514,0.0008352897021873284,3.0781628727313226,MRPL32
YBR048W,-0.5597127858834132,0.0008430570497927319,3.074143035610315,RPS11B
YNL303W,-0.7631446084866551,0.0008633046123428216,3.063835938794987,YNL303W
YOR056C,-2.0395929394319077,0.0008666346805602226,3.062163935571011,NOB1
YDR258C,4.041521815992741,0.0008825080452568486,3.0542813267393143,HSP78
YLL050C,0.688451792172119,0.0009033195482803492,3.0441585913191944,COF1
YBL050W,1.5171397918841234,0.0009156959136728091,3.0382487238642275,SEC17
YBR056W,2.2163966792747183,0.0009347422232478074,3.0293081393479753,YBR056W
YJL020C,1.6402996777941443,0.0009364258709377419,3.028526596416788,BBC1
YLR218C,2.7601402279635794,0.0009672599395898988,3.0144567987616764,COA4
YDR382W,-0.42313614701064683,0.0009835112320241122,3.0072206759294557,RPP2B
YFR010W,2.1891923190921543,0.0009840155483811712,3.0069980392487436,UBP6
YDL214C,5.6815855021951736,0.0009896451072738597,3.0045205181145067,PRR2
YLR304C,3.00876400031925,0.0009975994008500709,3.0010438203631007,ACO1
YIL075C,1.3210409169303554,0.0010034233984027993,2.9985157760621632,RPN2
YPL057C,3.8227810809395155,0.0010067442261186233,2.997080852479917,SUR1
YIL108W,4.003077371887249,0.0010178426247386136,2.9923193659001823,YIL108W
YFR017C,6.213099343780233,0.001020579780947554,2.99115303987395,IGD1
YPL142C,-0.9764920699151742,0.00102648493277514,2.9886474210236758,YPL142C
YER067C-A,3.8135007494949575,0.0010458559444278136,2.98052813081153,YER067C-A
YLR287C-A,-0.6639247835278712,0.0010580448498801755,2.9754959224306656,RPS30A
YAL025C,-3.7676938632922568,0.001070852767262465,2.970270236694773,MAK16
YKR076W,3.4337269215757766,0.0010963457296058385,2.9600524706845825,ECM4
YGL029W,-1.9238822640313975,0.0011226955744832305,2.949737989281968,CGR1
YLR259C,1.3182541349838486,0.0011294329288326892,2.947139554476013,HSP60
YFR015C,4.327991708826878,0.00115135195148495,2.9387918985914645,GSY1
YJR044C,1.7097463870060896,0.001200685004244736,2.9205709133809408,VPS55
YDR043C,4.979091835087981,0.0012259969266977578,2.9115106184961337,NRG1
YHL035C,2.5989942002727178,0.0012491233455005774,2.9033946748161252,VMR1
YMR261C,2.5844641505458714,0.0012834762216317464,2.8916121728903024,TPS3
YPR030W,5.681641678665826,0.0012842336996904435,2.8913559379099674,CSR2
YMR291W,2.1846733116505472,0.0013062295563527736,2.8839804935842266,TDA1
YBR126W-B,0.9636522039279355,0.0013069913477378877,2.8837272874325612,YBR126W-B
Q0105,1.6772181655687388,0.0013342405831831903,2.8747658536815863,COB
YNL036W,0.8104362914817095,0.0013495552038397828,2.8698093458368863,NCE103
YDR158W,1.388132334095695,0.001352178448440854,2.8689659903033196,HOM2
YHR020W,-1.2354098951629418,0.0013597324479677152,2.866546538543287,YHR020W
YOR078W,-2.3933932259891515,0.0014163975754114422,2.8488148253383354,BUD21
YDR028C,1.9912109003477592,0.001417611471455309,2.8484427810879622,REG1
YCR088W,1.4357256812260584,0.0014199633082476208,2.847722877610935,ABP1
YNR034W,2.62060551705379,0.0014400364242906397,2.841626522718383,SOL1
YNL007C,2.618361593366246,0.0014654760199984118,2.834021283651729,SIS1
YMR174C,3.8920487498384104,0.0014671319483753283,2.8335308255743383,PAI3
YER079W,3.7660848501470694,0.0014913764596477485,2.826412716231132,YER079W
YBR126W-A,1.1117076712894052,0.0014991609590304527,2.824151736153745,MEO1
YGR280C,-2.6209679571457483,0.0015061798057029413,2.82212317955407,PXR1
YHR163W,-1.0033827649457792,0.0015104961222907254,2.8208803852996063,SOL3
YGR231C,1.4278739617554248,0.001537290569222053,2.8132440370656933,PHB2
YBL078C,3.6958621005933163,0.0015387175786188692,2.812841084718798,ATG8
YOR121C,1.1750850481907824,0.001548980751355488,2.809953979033587,YOR121C
YBR053C,3.8045267362558537,0.001561013321535377,2.806593390695034,YBR053C
YLR252W,3.4363935937841186,0.0015740857270383265,2.8029716190126246,YLR252W
YNL209W,-0.6615260840995711,0.0015800635078681898,2.801325456993414,SSB2
YNL322C,2.1988305950573377,0.001581174473687726,2.801020205476328,KRE1
YIL116W,2.1942266240032713,0.0015927682502293989,2.7978474099919497,HIS5
YDR248C,1.9256132790050546,0.001607015185435677,2.7939800193662383,YDR248C
YMR176W,2.801749624668021,0.0016136174560454953,2.7921994165905137,ECM5
YPL066W,3.182266701879603,0.0016184336959388379,2.7909050880919484,RGL1
YNL037C,1.591764424441082,0.0016263804332611342,2.78877785927031,IDH1
YDL204W,7.713056853442411,0.0016906663129317284,2.7719421007125957,RTN2
YDR214W,1.6654420278731734,0.0017351035873769207,2.760674592294855,AHA1
YNR053C,-1.7740961140346856,0.0017478735534440326,2.7574899887655895,NOG2
YLR467W,1.2272067117647223,0.0017579691538164672,2.754988749538029,YRF1-5
YDL168W,1.717456185250889,0.001761400064924621,2.754141991984852,SFA1
YMR139W,2.4560890255314747,0.001770312199720362,2.7519501377853377,RIM11
YLR251W,3.028151104395097,0.0018051453674394911,2.743487818836026,SYM1
YML056C,-1.4111558405181108,0.0018132819347692962,2.7415346651845907,IMD4
YOR224C,-1.2619993918359793,0.0018511894260547085,2.732549139063894,RPB8
YGR088W,9.34691521208725,0.0018521128131868479,2.7323325637381157,CTT1
YJR134C,2.2076909097825608,0.0018575663936127593,2.731055654625613,SGM1
YLR333C,-0.9037281226180165,0.0018673002862659837,2.728785836211759,RPS25B
YDR452W,1.8365171524363058,0.0018696263669695271,2.7282451758037713,PPN1
YBL107W-A,1.0216118421429548,0.001879063207527758,2.7260586109485296,YBL107W-A
YDR406W,2.8760800180489072,0.001890939390687837,2.7233223911505537,PDR15
YPL197C,-0.9123144977721478,0.0018990590731024408,2.7214615256666717,YPL197C
YDR306C,2.601626504778602,0.0019094444215646993,2.719092978169975,YDR306C
YPL111W,-2.3529105798414323,0.001917986182279844,2.7171545259355496,CAR1
YMR196W,4.250231864324382,0.0019181486436064456,2.7171177409627,YMR196W
YOR161C,2.975690153251255,0.0019249363428578646,2.7155836279231065,PNS1
YKL066W,1.408571166090984,0.0019318146259376281,2.7140345501746226,YKL066W
YHL040C,2.4864584721839353,0.0019322764144463667,2.7139307471327117,ARN1
YLL023C,3.1921548428809947,0.0019620610928779802,2.7072874740780293,POM33
YAL061W,5.969949367430428,0.0019765203903722014,2.7040987009868576,BDH2
YLR449W,-1.2084889995159613,0.0019801829190204184,2.7032946900152726,FPR4
YDL048C,4.9850148427095995,0.0020339810050265176,2.6916531071904064,STP4
YOR018W,2.694134199201941,0.0020858537901189984,2.6807161371223103,ROD1
YKL213C,3.358540674044164,0.00209375301944107,2.679074549314292,DOA1
YBR077C,2.7832706488166385,0.00211471514733664,2.6747481239255153,SLM4
YHR021C,-0.4847368042516192,0.002200951250048086,2.657389576742236,RPS27B
YER163C,2.015228283596196,0.002210887711766215,2.6554333141371074,GCG1
YGR123C,-2.1092118778735913,0.002215553568294915,2.654517745007843,PPT1
YGR279C,1.340496433962158,0.002228176850882126,2.652050342082637,SCW4
YMR072W,1.2482339648956142,0.002249280148836134,2.6479564496259576,ABF2
YKL086W,1.9237119273579406,0.002266532803735143,2.6446379909763227,SRX1
YJR105W,-0.9512554335452615,0.0022705314342721305,2.643872481150626,ADO1
YLR062C,-0.6125879791075997,0.0022785406272516104,2.642343223375635,BUD28
YBL056W,1.78862654136799,0.0022810207800853842,2.6418707582852505,PTC3
YMR311C,2.035409079293625,0.002284637115631216,2.641182772046867,GLC8
YDR388W,1.366217244493802,0.002284867375365639,2.6411390033921487,RVS167
YBR244W,1.529817225274743,0.0023064477085546374,2.6370563872051216,GPX2
YBR059C,1.7111563743460687,0.002326274348363965,2.6333390682169964,AKL1
YLR076C,-0.4500365029547282,0.002335111383843028,2.6316923989374037,YLR076C
YLR198C,-1.2489157555820314,0.002376907877095972,2.6239876500952017,YLR198C
YPL271W,1.2783431953004822,0.0023973263170367683,2.6202728470498324,ATP15
YPL230W,4.1932178146418355,0.0023980477461191703,2.620142174168923,USV1
YDR084C,2.857113578982268,0.0024216672299345278,2.6158855350708548,TVP23
YOL084W,6.381409179622173,0.002442897235536116,2.612094801949324,PHM7
YOR336W,2.432403086949975,0.0024449968800486195,2.61172169072381,KRE5
YIL136W,4.412837635529031,0.002463031164836131,2.608530092979925,OM45
YPR156C,2.249784770380901,0.002472743636594839,2.6068209070853285,TPO3
YLR079W,2.4356669908718773,0.0024739149643814447,2.6066152324088385,SIC1
YNL245C,-1.6387868666845882,0.002548059203002896,2.593790485583638,CWC25
YJL048C,3.9287789606653925,0.0026278997791187634,2.5803912015953814,UBX6
YER156C,-1.6169046558955384,0.002647062554058573,2.577235795547364,YER156C
YGL087C,1.757578760224482,0.0026509678482719077,2.5765955394878683,MMS2
YER053C-A,3.816068906391443,0.002670903975036199,2.5733417255546494,YER053C-A
YNL079C,0.8702580373246077,0.0026885632364061314,2.570479744234561,TPM1
YPL013C,1.9538560489736612,0.0026913190953091206,2.5700348072097854,MRPS16
YOL032W,3.9363122859392603,0.0027054352539902997,2.5677628550676417,OPI10
YFL018C,1.6595355031571453,0.002718927297174637,2.565602405085546,LPD1
YJL036W,3.2962971650099195,0.0027310168837036738,2.5636756149548567,SNX4
YJL123C,1.4495592888725006,0.002736650919713401,2.5627805965653563,MTC1
YMR128W,-2.25758963256954,0.0027504204757999883,2.5606009074931753,ECM16
YOR132W,2.7629771069118916,0.0027630348405631514,2.558613638800852,VPS17
YGR256W,6.0169636272564,0.0027922293159266865,2.5540489175130787,GND2
YDR365C,-1.5556514147715352,0.0028248711945486,2.549001349887763,ESF1
YER177W,0.7830906466950112,0.002833995496633955,2.5476008442044997,BMH1
YLR363W-A,-2.306616574172576,0.002852078269922379,2.5448385602616312,YLR363W-A
YGR066C,3.36045864102676,0.0028577810454388647,2.5439710486032636,YGR066C
YNL067W,-0.9861747372826399,0.0028694414702042453,2.5422026294033677,RPL9B
YMR220W,2.35307494953272,0.0028936800445166166,2.5385494906954738,ERG8
YHR030C,2.58274971354662,0.0029022250404899612,2.537268915105132,SLT2
YOR309C,-1.1606649099266446,0.002933905010222281,2.532553951230336,YOR309C
YEL009C,-0.9047535672809431,0.002938343709976844,2.531897404387988,GCN4
YDL066W,1.4017926627821322,0.0029393432944669266,2.5317496884473143,IDP1
YBR251W,4.118842352046039,0.002956503030121832,2.5292216715559572,MRPS5
YGR044C,4.019191616978278,0.0029611346440546337,2.528541844606485,RME1
YPL266W,-1.8482249047549422,0.002970938370138884,2.527106357212228,DIM1
YJL191W,-1.848548802349237,0.002987334955403927,2.5247160793282717,RPS14B
YCL057C-A,1.2303786238132592,0.0029985429263508696,2.5230897295362675,YCL057C-A
YPR112C,-2.135259956539354,0.0030124185657364674,2.5210846844765986,MRD1
YDR035W,1.5260015857327158,0.003020807895888444,2.519876892207138,ARO3
YOR187W,1.481705185373228,0.0030473155397302367,2.516082573651124,TUF1
YER136W,1.6141786188461396,0.003054418579024735,2.5150714472717213,GDI1
YBR230W-A,2.571934962127962,0.0031323327681958874,2.50413210621999,YBR230W-A
YHR052W-A,0.8178808341002621,0.003176201860077571,2.4980919042512495,YHR052W-A
YLR399C,1.3280806823599893,0.003191692364410455,2.4959789753656665,BDF1
YLR421C,1.080141415822604,0.0031944048562099663,2.4956100425884533,RPN13
YKL091C,4.063455838040603,0.003201479311915418,2.4946493002586814,YKL091C
YMR194W,-0.6936364719130436,0.003201732812551198,2.4946149131650803,RPL36A
YLR257W,1.5303261041182759,0.0032181830803171252,2.492389252806979,YLR257W
YGR019W,2.4467257579654653,0.0032190403880908436,2.4922735743504374,UGA1
YMR297W,1.3115339616661443,0.0032191672343491627,2.4922564613173463,PRC1
YJL210W,2.238860265553557,0.0032326647071295126,2.490439338195394,PEX2
YDR516C,3.461520571527831,0.00328934548195945,2.482890509907778,EMI2
YNL121C,1.7574607915823985,0.0032899081928665914,2.482816221164844,TOM70
YPL211W,-1.5842720832292543,0.003313349475572108,2.479732754486892,NIP7
YJL163C,5.498280354364637,0.0033485440479289986,2.4751439838274933,YJL163C
YPL225W,1.2532869513798668,0.0033611744341647907,2.4735089484560064,YPL225W
YGL160W,3.541984434212278,0.0033638232385806246,2.47316683348232,AIM14
YKL036C,1.9151555866779253,0.003388722682169309,2.469963970416533,YKL036C
YHR097C,2.819866562344443,0.003399623339185853,2.468569197891511,YHR097C
YMR175W,6.56704576294116,0.0034116436912997403,2.4670363324232407,SIP18
YNL112W,-1.6854038817155952,0.0034128830402045266,2.466878594775608,DBP2
YNL104C,2.3423654832439866,0.003424592324202925,2.4653911210728907,LEU4
YFR032C-A,-0.47115936921014295,0.003428564016129181,2.4648877372319724,RPL29
YOR383C,4.571749261760471,0.0034317224414928604,2.4644878452413574,FIT3
YDR496C,-1.8269675171141622,0.0034421172256051454,2.463174343315102,PUF6
YOL155C,4.949475755600234,0.003454981984573193,2.4615542128399563,HPF1
YDR465C,-2.828983768237876,0.003470563470445123,2.4596000087138554,RMT2
YOR293C-A,-0.5131020623296033,0.00356827995925702,2.447541079186407,YOR293C-A
YDL202W,2.8484011489100416,0.0035731186457884094,2.446952562763215,MRPL11
YNL132W,-2.232206018207862,0.003582449320534091,2.445819944676067,KRE33
YGR161C,2.9789339350160056,0.003583289405212955,2.4457181145212155,RTS3
YDL072C,2.5332283581295796,0.003611791555449054,2.442277321739054,YET3
YMR043W,2.3661602247500553,0.003640392951487642,2.438851735182842,MCM1
YPR026W,4.813148051611186,0.0036486513794303527,2.437867630530283,ATH1
YKR081C,-2.1659702296937215,0.003670990826459899,2.4352167007651015,RPF2
YDR387C,3.2270579185606665,0.0037012007093074153,2.431657363275279,CIN10
YOR004W,-2.706284606421621,0.0037107681761653225,2.4305361766016365,UTP23
YEL039C,3.8872113181763153,0.0037188574943136815,2.429590463377781,CYC7
YIL098C,2.04034402301014,0.003766238537382414,2.4240921770999715,FMC1
YDL025C,1.9766469667863509,0.003850325953425561,2.414502503275405,RTK1
YIL121W,1.8318658370329275,0.0038569170008213773,2.413759706862017,QDR2
YBR006W,4.299236907633638,0.0038602232967586154,2.4133875725963256,UGA2
YGL227W,3.756725080615665,0.0038861171538267544,2.4104841109689787,VID30
YNL220W,1.8241078829331538,0.003913587237139855,2.407424980948176,ADE12
YPL118W,1.7478676557953774,0.003931707161628557,2.4054188364210005,MRP51
YER043C,-1.2719237257712308,0.0039381737387412675,2.4047051281897187,SAH1
YMR314W,1.9451433526761586,0.003984588885445411,2.3996164807905673,PRE5
YOR097C,1.995520969278714,0.004044786798189531,2.3931043652284854,YOR097C
YGL189C,-0.384552956778797,0.004065946731479408,2.390838315411727,RPS26A
YHL034W-A,0.80397307078471,0.004072671654698938,2.3901206020182295,YHL034W-A
YPR187W,-1.3357007256806497,0.0040892481731823185,2.388356531663071,RPO26
YGL006W-A,0.6092608930766126,0.004100801082652636,2.387131296501715,YGL006W-A
YLR222C,-2.253918098457201,0.0041214174256602,2.384953397006587,UTP13
YLR345W,3.961841505702182,0.004146961749289007,2.3822699704593067,YLR345W
YOR185C,2.287880672644395,0.004184940801198056,2.378310681014774,GSP2
YNR035C,2.2083254818870834,0.0041937974568112815,2.377392548003557,ARC35
YKL191W,-2.1575080564384104,0.004202722068031736,2.376469329554698,DPH2
YGR250C,2.866657113882878,0.004282254535114029,2.3683275220228763,RIE1
YLR293C,-0.8106422663325766,0.0042835183847483626,2.368199364778629,GSP1
YLR204W,1.2253139604772996,0.004285389271283573,2.368009722004069,QRI5
YOR317W,1.7808864357256948,0.0043159492832818645,2.3649236673534086,FAA1
YPL093W,-2.277684492594288,0.004325710822642058,2.3639425168730224,NOG1
YEL024W,3.038285438429976,0.004342155473456017,2.3622946304313,RIP1
YLR177W,2.510964637897734,0.004379967022017551,2.358529159406795,YLR177W
YCR083W,2.5601608359501915,0.004392657752260886,2.357272632859147,TRX3
YLR121C,2.138924991100875,0.004418983269790304,2.3546776426675113,YPS3
YDL206W,4.118936396952366,0.004489272577314811,2.3478240245315596,YDL206W
YJL143W,1.7898131306822407,0.004588348821504078,2.338343573007952,TIM17
YJL108C,3.3062088586531733,0.004671584052444373,2.33053583279848,PRM10
YLR089C,2.086687264021203,0.004683881459683997,2.329394104645056,ALT1
YGR045C,1.6908609406858952,0.004688337002262677,2.3289811783545655,YGR045C
YAL003W,-0.5109609055903288,0.004697986222363417,2.3280882611983267,EFB1
YMR194C-B,2.9371315631388097,0.004727718823544428,2.3253483605985252,CMC4
YDR012W,-0.6689543736834576,0.004727800452511711,2.325340862118744,RPL4B
YNL113W,-1.5011097413826011,0.0047430557754074,2.323941768283141,RPC19
YDR115W,1.7462855229629832,0.004763642620644338,2.3220608277316592,MRX14
YHR199C,1.3176945133429285,0.004770022805226028,2.32147954461604,AIM46
YHR029C,2.1192171578827117,0.004784347319570823,2.3201773002784547,YHI9
YJL142C,1.1268407006996908,0.004803406662334076,2.3184506438979073,IRC9
YNL055C,0.8596443665267538,0.0048585789416493415,2.3134907365084594,POR1
YHR056C,3.378050657618257,0.004895262007319488,2.3102240586539198,RSC30
YLR299W,4.506986795901633,0.004980209735115103,2.3027523671027077,ECM38
YNL069C,-0.5252990512254325,0.005012213728795519,2.299970418272966,RPL16B
YPR110C,-1.4484565425360567,0.005059039216401864,2.2959319540365963,RPC40
YMR103C,2.1757508201536657,0.005061506539736164,2.295720197683489,YMR103C
YDR316W,2.401471276875379,0.0050849731737358924,2.293711333897422,OMS1
YBR196C,0.8376653443461649,0.005126135550390022,2.290209913951996,PGI1
YPL129W,-1.3306120967790087,0.00514214036499397,2.288856072595858,TAF14
YDR168W,2.062449281748209,0.005169648088085829,2.2865390194987487,CDC37
YGR255C,2.822088317183667,0.005182751197154883,2.2854396393750713,COQ6
YLR120W-A,1.6044078357204297,0.005231148828311727,2.281402923942154,YLR120W-A
YBR052C,1.6504038478846677,0.005249090665763652,2.279915925745712,RFS1
YGR103W,-0.9899733677487532,0.0052779228561478575,2.2775369618602177,NOP7
YGL156W,3.5170109407309056,0.005292150254891079,2.276367833807343,AMS1
YGR245C,-1.4539211033119175,0.005426397271958142,2.265488414278178,SDA1
YLR375W,1.434206560186652,0.00546109189099798,2.2627205157520223,STP3
YFR050C,1.381677338556848,0.005483005723116734,2.260981300803238,PRE4
YDR384C,-1.8969072164451686,0.005520828321840316,2.257995757666357,ATO3
YPR158W,4.405803006375733,0.005548620582601565,2.255814971440327,CUR1
YBL001C,1.5749819704345802,0.005567002616344264,2.254378574586072,ECM15
YNL195C,4.3072690558105995,0.005567749949604585,2.254320277338843,YNL195C
YMR039C,1.7459084718542142,0.0055780153171686025,2.253520297500469,SUB1
YER103W,2.3046798634960264,0.005642338765067606,2.248540842430424,SSA4
YBR137W,1.7360759629638678,0.0056714973749981724,2.2463022645910526,YBR137W
YDR129C,1.2851193768592974,0.005688488003590655,2.245003153457003,SAC6
YGR130C,1.3431981525693473,0.005691950193273682,2.244738908812813,YGR130C
YIL033C,2.0679942651369703,0.005765463696347073,2.2391657581582822,BCY1
YIL156W-B,1.8935200385970847,0.0057789838317984805,2.238148520583024,YIL156W-B
YOR054C,3.190774890690495,0.005818711551319925,2.2351731713810934,VHS3
YPL087W,1.6720146418574586,0.005893439723819079,2.2296311539322295,YDC1
